11
1000
22:41:55 536.78 generic
14:24:50 332.25 regular
00:07:41 51.85 premium
08:26:29 888.92 super-premium
17:03:58 517.66 super-premium
17:13:49 865.45 premium
08:15:24 710.29 premium
05:47:51 169.13 regular
21:53:13 647.43 generic
10:29:52 736.96 cheap
05:39:21 495.12 cheap
09:25:10 43.71 premium
17:17:44 572.30 premium
18:29:47 18.43 super-premium
07:14:02 240.95 super-premium
09:35:07 313.31 cheap
16:40:46 915.21 cheap
23:45:12 246.91 cheap
01:19:46 656.10 premium
09:16:40 882.65 cheap
20:03:03 243.58 super-premium
19:21:53 452.22 cheap
12:34:51 839.34 generic
19:26:53 868.55 cheap
10:16:19 434.09 premium
09:39:45 149.58 cheap
21:52:01 971.92 super-premium
02:49:51 774.76 premium
09:16:24 80.05 regular
21:53:05 982.33 premium
19:53:43 622.01 regular
20:59:49 776.55 generic
18:22:18 209.15 super-premium
18:13:28 517.11 super-premium
11:33:46 423.95 cheap
14:00:32 803.25 regular
07:47:00 857.73 premium
12:41:57 417.59 super-premium
13:15:45 376.04 generic
17:23:49 159.08 generic
02:53:11 981.94 super-premium
08:40:51 852.45 regular
21:51:51 638.47 regular
23:30:16 880.36 regular
03:49:44 777.53 generic
08:09:50 529.75 cheap
14:29:30 506.74 regular
01:27:19 891.43 super-premium
19:58:06 726.57 cheap
04:29:38 191.96 premium
17:16:14 186.28 regular
03:23:19 292.30 regular
18:37:24 593.04 cheap
15:05:06 754.79 regular
16:36:33 100.34 generic
02:05:00 787.66 regular
05:26:35 148.59 super-premium
17:32:47 527.57 cheap
12:31:03 725.90 generic
20:16:00 349.91 generic
01:24:06 625.90 super-premium
11:36:53 114.32 cheap
19:37:16 371.35 premium
11:57:44 698.18 premium
00:15:43 768.59 regular
02:39:45 661.89 super-premium
10:55:05 884.89 premium
04:34:15 70.84 premium
21:34:57 875.72 premium
10:08:47 95.22 super-premium
07:31:45 13.97 regular
06:17:40 70.52 generic
19:22:27 422.63 generic
03:16:53 859.57 generic
05:57:22 23.81 super-premium
22:58:22 69.13 premium
08:10:05 681.53 generic
12:51:08 475.96 cheap
13:31:09 227.16 generic
01:13:46 774.08 premium
00:48:06 261.53 super-premium
02:24:15 908.06 super-premium
09:12:03 277.26 premium
15:18:05 77.89 super-premium
06:32:47 641.86 premium
09:14:13 337.73 super-premium
17:35:11 432.89 premium
13:04:23 239.72 premium
02:57:17 580.97 generic
05:58:34 451.19 regular
12:27:35 516.71 regular
15:34:51 780.84 regular
00:14:59 750.47 regular
14:57:58 748.75 regular
23:11:51 957.14 generic
06:01:13 214.75 cheap
18:09:56 64.62 super-premium
02:09:26 708.80 regular
05:06:02 129.50 premium
07:09:24 878.62 cheap
08:20:55 954.73 regular
08:54:48 860.00 generic
10:18:29 193.03 premium
09:04:28 684.35 super-premium
17:30:36 272.03 premium
14:09:50 945.69 regular
18:44:51 758.63 super-premium
17:26:32 565.40 super-premium
21:45:08 593.69 cheap
09:35:40 400.73 premium
02:38:03 15.84 cheap
02:10:15 760.04 super-premium
12:55:05 453.63 cheap
14:11:49 303.15 cheap
12:06:34 397.76 super-premium
12:32:07 841.96 super-premium
07:59:39 422.93 regular
05:45:30 811.88 super-premium
13:11:32 469.24 cheap
00:37:19 586.10 cheap
14:29:14 24.65 super-premium
17:43:34 856.43 premium
05:07:08 486.11 super-premium
23:22:28 340.56 premium
10:04:23 183.09 regular
07:09:45 505.84 super-premium
20:57:52 992.44 cheap
19:48:54 564.50 regular
16:59:00 280.12 super-premium
07:53:32 11.32 generic
16:21:09 897.70 cheap
05:57:49 587.79 generic
23:45:56 919.27 premium
22:46:17 990.77 regular
01:57:47 707.60 regular
09:58:56 449.50 super-premium
14:44:50 182.85 cheap
20:15:01 603.29 cheap
18:37:37 969.40 regular
02:52:07 880.92 cheap
19:57:27 508.25 premium
02:00:28 847.76 regular
17:29:13 537.24 premium
21:29:26 112.27 cheap
18:40:08 306.61 cheap
06:47:48 312.23 cheap
16:50:44 962.47 generic
19:07:09 203.63 super-premium
15:24:51 100.47 cheap
11:26:32 799.09 premium
15:38:43 170.99 cheap
07:17:13 26.63 cheap
17:35:14 266.32 super-premium
21:05:12 256.33 cheap
02:10:06 601.98 super-premium
22:11:44 856.92 cheap
14:39:20 434.07 premium
01:32:11 355.93 premium
22:02:15 151.36 regular
00:23:47 776.57 regular
05:49:20 217.46 cheap
12:50:16 878.14 generic
04:26:05 588.76 regular
00:11:19 730.90 super-premium
06:15:58 227.63 generic
14:53:25 783.71 cheap
11:49:13 597.93 generic
00:58:28 136.31 cheap
23:59:53 256.68 super-premium
10:31:16 486.33 generic
07:43:25 228.33 premium
23:33:46 393.33 generic
20:09:44 109.08 premium
17:24:43 373.46 premium
05:58:43 339.68 generic
21:24:55 523.73 super-premium
11:03:12 805.53 super-premium
05:26:25 66.20 premium
08:13:09 571.31 premium
23:45:25 420.66 super-premium
22:26:43 787.43 regular
21:03:19 257.43 cheap
05:44:03 474.69 regular
10:44:42 877.93 premium
02:41:13 309.58 cheap
10:54:55 222.42 regular
01:26:47 710.03 super-premium
12:20:18 647.27 regular
22:15:30 424.61 super-premium
21:36:51 257.18 super-premium
16:24:26 627.14 cheap
04:20:17 261.72 premium
15:49:37 834.66 cheap
12:43:03 367.13 generic
17:30:36 125.57 super-premium
19:11:49 258.91 regular
04:59:54 414.24 regular
12:49:12 502.54 super-premium
01:23:08 420.71 premium
16:47:08 739.76 super-premium
15:27:05 392.55 regular
06:54:50 516.76 cheap
06:50:19 230.09 super-premium
10:08:25 905.80 cheap
08:45:56 24.66 cheap
10:44:39 809.65 cheap
20:21:37 938.28 generic
10:04:12 333.22 cheap
13:40:01 77.89 generic
07:38:36 310.86 super-premium
04:01:03 498.70 regular
22:40:41 261.48 generic
16:01:00 612.85 regular
08:14:07 56.34 cheap
06:48:07 187.27 generic
09:56:32 101.73 cheap
17:05:10 348.58 cheap
18:32:04 116.18 premium
05:56:20 835.60 cheap
05:01:37 702.99 regular
21:36:18 366.66 generic
08:01:55 43.24 generic
10:51:22 840.09 generic
21:39:14 653.24 generic
18:18:52 31.49 super-premium
08:06:34 329.26 super-premium
19:08:37 68.87 premium
15:24:14 38.28 cheap
03:52:37 782.11 generic
15:34:30 578.74 super-premium
11:08:38 769.50 regular
08:50:39 632.86 super-premium
04:45:19 885.61 regular
18:25:29 240.93 cheap
07:27:49 718.61 regular
19:36:16 456.55 regular
05:07:10 332.91 super-premium
10:35:36 776.24 super-premium
07:09:59 148.07 cheap
14:35:41 991.21 regular
05:47:07 804.76 premium
00:11:59 75.84 super-premium
20:55:15 432.78 super-premium
04:43:17 127.31 super-premium
06:18:54 39.26 regular
02:33:37 801.87 cheap
07:47:47 131.59 regular
09:01:37 83.15 cheap
03:58:06 991.64 regular
08:52:03 70.44 generic
00:53:47 735.39 generic
10:15:55 124.02 regular
02:00:50 892.84 cheap
11:34:10 560.97 cheap
10:55:28 395.66 cheap
01:50:54 897.71 regular
08:40:28 685.60 premium
05:15:43 702.56 regular
12:23:11 981.54 cheap
13:20:31 598.00 premium
16:35:54 345.13 super-premium
16:29:00 61.72 generic
12:37:32 45.32 regular
12:13:22 969.97 super-premium
05:52:02 275.76 regular
14:05:26 436.05 premium
21:45:45 663.83 cheap
14:15:49 378.43 cheap
01:38:45 316.08 super-premium
21:14:03 443.97 cheap
17:16:52 666.90 super-premium
09:04:43 775.62 premium
21:13:54 881.91 super-premium
10:08:57 593.56 generic
00:33:16 464.72 regular
12:21:03 424.22 super-premium
21:42:02 430.05 regular
14:26:49 911.84 generic
15:07:08 541.93 premium
13:21:03 659.07 generic
07:21:09 734.88 super-premium
12:19:12 220.87 cheap
06:40:04 699.26 premium
02:55:13 803.52 generic
08:11:53 436.26 super-premium
21:13:59 58.14 premium
22:01:41 292.39 premium
23:48:54 595.86 premium
19:28:02 938.69 cheap
10:15:35 56.05 super-premium
09:42:28 42.83 super-premium
11:35:41 126.71 super-premium
23:31:29 20.54 super-premium
03:22:16 319.02 super-premium
02:28:28 477.12 cheap
08:48:22 340.06 regular
11:10:15 446.27 generic
22:58:23 966.62 premium
08:35:23 688.44 premium
15:47:52 608.51 cheap
23:42:10 465.63 generic
01:36:31 547.05 premium
15:50:20 908.51 regular
14:33:31 757.66 cheap
04:28:32 330.98 generic
07:50:36 468.14 cheap
11:28:12 327.94 premium
07:35:23 185.16 cheap
17:53:32 866.86 super-premium
15:16:04 941.07 premium
02:50:32 709.51 super-premium
06:30:04 396.44 regular
19:10:28 685.86 premium
10:49:49 187.44 cheap
23:52:59 601.92 premium
23:43:20 362.36 cheap
10:23:54 860.45 generic
15:06:20 821.10 generic
01:21:29 379.96 regular
05:59:19 593.36 cheap
06:22:33 732.60 super-premium
10:59:31 383.71 generic
15:01:47 912.65 cheap
08:52:44 719.73 generic
09:51:03 71.25 cheap
07:22:43 986.53 generic
10:23:47 392.25 cheap
13:09:19 670.12 regular
11:22:33 972.39 super-premium
05:09:31 890.88 generic
17:30:18 744.63 regular
19:09:28 247.62 regular
19:40:08 737.14 generic
03:13:40 645.89 regular
01:20:29 85.51 cheap
21:05:14 17.68 regular
01:38:04 460.58 premium
02:55:45 94.38 regular
00:10:48 887.36 premium
07:02:13 942.10 regular
16:45:53 216.99 generic
05:16:04 156.54 super-premium
10:32:35 877.99 premium
20:17:05 120.56 regular
12:12:20 537.21 cheap
04:52:11 805.79 super-premium
12:14:13 204.76 cheap
12:11:49 333.74 cheap
09:23:04 339.25 regular
09:27:46 62.49 premium
21:54:49 67.16 premium
17:16:39 821.65 regular
14:10:20 595.47 cheap
18:04:04 148.41 premium
00:38:33 845.78 regular
01:57:45 876.15 regular
15:27:13 798.25 premium
04:06:35 168.64 generic
19:05:36 737.06 premium
10:31:35 378.38 generic
20:34:06 720.03 super-premium
11:44:29 817.28 regular
21:43:31 40.90 regular
06:45:00 369.96 cheap
21:55:31 55.16 regular
10:20:15 639.79 regular
07:35:24 542.40 super-premium
18:38:55 110.94 cheap
15:27:17 277.40 cheap
19:16:58 326.71 cheap
12:04:25 878.72 super-premium
18:54:00 848.04 premium
14:27:03 450.71 generic
15:39:52 362.62 generic
19:21:10 388.99 generic
19:41:40 693.47 regular
00:07:02 790.28 cheap
19:27:34 108.76 super-premium
13:42:18 707.54 regular
19:44:05 597.72 generic
04:24:15 486.64 super-premium
07:43:29 58.93 generic
08:31:07 279.94 regular
18:59:45 388.79 generic
12:45:58 677.87 super-premium
06:55:03 575.85 regular
17:20:20 56.19 generic
11:44:51 245.90 premium
22:01:34 482.98 premium
14:32:58 888.47 regular
18:22:46 847.30 generic
20:56:12 777.71 regular
06:15:36 694.37 cheap
23:52:23 510.90 regular
13:08:24 218.76 regular
09:13:05 82.62 cheap
06:49:25 68.10 premium
04:48:05 529.64 super-premium
06:38:09 338.57 super-premium
10:09:33 783.46 super-premium
05:14:52 147.41 super-premium
02:05:30 398.10 super-premium
22:33:05 897.76 regular
09:01:45 49.09 cheap
04:23:29 208.73 cheap
11:26:52 976.24 super-premium
05:00:23 77.57 regular
15:57:32 42.19 regular
06:26:57 228.72 regular
03:06:11 557.77 cheap
01:24:43 550.22 generic
17:34:17 65.84 premium
02:12:00 736.69 generic
00:27:14 538.73 generic
09:48:23 669.39 cheap
23:58:56 920.23 cheap
07:10:23 38.93 premium
19:44:26 198.51 generic
14:20:49 331.23 generic
09:11:09 626.83 generic
18:54:35 579.73 premium
02:05:50 788.06 super-premium
21:07:55 468.73 regular
07:04:50 728.92 generic
05:14:21 138.50 super-premium
10:44:50 749.88 premium
05:22:42 779.51 generic
18:36:40 835.20 regular
14:44:07 153.14 premium
16:10:08 430.57 generic
03:56:50 81.30 regular
03:33:01 937.85 regular
13:59:15 706.93 super-premium
09:49:20 89.02 super-premium
03:53:24 639.53 super-premium
07:45:57 306.57 regular
00:11:00 619.52 cheap
12:36:50 352.09 generic
09:45:37 917.76 regular
00:30:35 437.12 super-premium
16:34:33 642.20 cheap
00:53:16 524.32 premium
06:39:45 464.66 super-premium
18:46:21 615.64 premium
10:00:33 973.40 regular
16:23:23 319.57 super-premium
20:13:04 69.76 cheap
05:27:55 149.65 premium
03:33:51 182.45 generic
09:29:28 649.60 generic
23:15:50 895.95 cheap
13:22:51 211.74 premium
00:17:43 158.01 generic
01:32:57 78.56 super-premium
03:14:26 27.55 premium
19:23:51 544.05 premium
08:45:12 882.02 premium
22:30:53 431.91 premium
04:41:35 761.01 premium
03:16:57 979.34 generic
01:02:04 671.07 regular
06:34:26 834.73 cheap
16:11:34 8.81 generic
19:45:06 849.08 generic
09:16:43 23.80 cheap
15:12:13 146.41 premium
06:20:39 387.62 regular
04:05:43 869.08 regular
12:47:55 366.72 regular
22:03:50 357.81 cheap
12:24:29 918.09 cheap
14:00:51 20.30 regular
04:47:19 799.95 generic
02:23:58 21.39 generic
18:57:38 776.38 cheap
07:15:02 275.26 super-premium
14:33:51 410.58 super-premium
01:24:54 196.20 super-premium
12:58:09 206.45 super-premium
18:13:48 759.80 generic
19:12:54 843.08 regular
06:55:36 707.00 regular
20:10:20 527.30 generic
16:25:08 85.50 super-premium
21:02:23 594.93 super-premium
13:05:00 740.41 cheap
11:42:26 150.94 regular
23:59:15 139.72 premium
04:24:36 939.73 premium
00:25:05 930.64 cheap
11:04:32 664.43 cheap
13:56:28 578.32 cheap
13:04:55 471.19 generic
06:52:07 123.90 premium
22:24:25 323.21 generic
05:34:29 630.36 regular
21:18:22 8.48 cheap
11:14:35 952.58 cheap
07:02:44 753.43 regular
01:35:39 594.51 generic
22:17:57 6.51 generic
02:31:20 199.22 generic
15:22:53 267.02 cheap
05:21:34 583.76 premium
06:15:52 674.47 cheap
22:42:27 684.92 regular
09:58:25 956.37 regular
04:46:51 658.01 generic
02:04:31 721.75 regular
08:32:22 78.13 super-premium
00:09:06 654.05 premium
06:28:09 473.31 premium
23:30:26 22.40 super-premium
16:34:31 587.22 cheap
16:36:24 918.45 premium
11:36:16 972.09 regular
23:48:53 517.60 generic
12:19:27 973.58 premium
03:34:49 437.58 super-premium
01:45:41 440.44 premium
07:06:30 360.20 generic
13:44:26 702.14 super-premium
01:07:27 630.98 generic
04:37:58 466.61 super-premium
13:11:32 646.22 premium
01:33:25 332.24 regular
10:56:31 773.54 cheap
00:49:49 948.94 cheap
08:55:08 75.24 regular
04:15:34 444.21 premium
10:06:08 665.43 regular
10:26:52 322.18 premium
11:05:17 535.02 premium
14:42:07 495.47 generic
11:35:57 728.55 cheap
17:36:06 597.82 cheap
20:58:49 915.10 generic
00:30:51 5.21 super-premium
08:35:05 422.80 generic
04:53:07 646.92 super-premium
14:19:53 420.02 cheap
07:58:54 377.34 generic
01:37:55 44.31 premium
14:52:53 393.49 premium
22:59:38 275.10 cheap
04:44:06 489.32 generic
10:29:15 292.99 super-premium
13:14:33 231.67 super-premium
05:58:31 995.50 cheap
14:17:39 897.72 super-premium
12:55:13 478.12 cheap
19:14:29 31.95 regular
06:13:29 324.48 cheap
19:44:27 141.33 premium
13:13:37 868.72 premium
10:43:33 559.46 premium
02:46:57 537.14 generic
01:45:42 158.97 premium
03:25:58 488.78 regular
17:19:36 991.91 generic
07:35:43 53.21 super-premium
16:47:05 281.23 super-premium
19:34:03 608.42 premium
08:23:04 494.89 regular
02:49:34 205.67 cheap
09:12:19 604.26 generic
07:32:05 287.64 generic
03:04:59 489.44 cheap
08:50:55 571.69 premium
17:57:16 808.42 regular
02:50:28 592.77 generic
15:04:54 329.33 super-premium
22:29:57 487.99 cheap
04:02:19 645.95 super-premium
03:02:05 524.18 generic
00:33:22 595.16 cheap
17:16:02 245.09 regular
08:31:30 388.87 super-premium
18:12:12 269.22 cheap
11:45:16 107.68 regular
00:40:30 982.85 regular
05:21:47 502.37 regular
02:56:02 125.74 premium
15:45:39 64.50 generic
13:27:40 494.64 generic
13:43:04 688.47 regular
12:22:41 329.26 super-premium
21:58:34 412.45 generic
22:09:24 988.11 super-premium
14:15:22 231.07 generic
12:49:53 60.85 cheap
14:46:16 682.04 regular
16:21:40 347.59 premium
12:41:45 265.84 super-premium
15:25:13 112.78 generic
06:46:27 30.97 regular
18:22:50 596.59 regular
16:28:27 197.02 generic
04:19:56 45.78 cheap
10:17:54 170.52 generic
15:37:55 68.23 super-premium
06:44:45 987.99 regular
09:58:17 184.12 generic
14:35:06 181.46 regular
21:20:27 257.58 super-premium
19:14:56 463.96 generic
17:54:36 463.80 generic
04:08:22 965.50 premium
04:07:27 451.63 regular
22:46:03 81.90 super-premium
18:34:45 974.41 super-premium
20:39:48 223.87 premium
23:47:59 11.02 premium
14:21:55 847.16 generic
17:48:26 16.60 generic
12:17:50 406.21 premium
17:52:46 612.47 premium
19:02:44 185.52 regular
05:15:41 634.59 super-premium
09:27:40 31.07 super-premium
07:41:19 851.31 generic
02:29:58 615.94 cheap
06:23:24 877.60 generic
19:55:11 143.59 super-premium
10:57:23 350.75 regular
21:06:52 11.39 premium
05:32:05 493.71 premium
01:31:46 446.36 regular
03:52:37 927.97 generic
21:55:21 84.13 regular
19:32:24 366.46 premium
18:59:42 816.22 super-premium
03:57:42 426.47 super-premium
21:06:23 486.08 regular
08:24:07 767.14 generic
23:33:23 502.97 generic
11:03:45 539.98 super-premium
10:13:43 576.88 cheap
06:29:57 414.50 regular
23:42:03 294.83 regular
20:27:02 325.46 super-premium
22:07:19 478.83 regular
01:49:29 409.05 cheap
04:34:32 331.40 super-premium
05:56:05 130.89 premium
15:29:55 512.01 premium
05:50:18 340.39 premium
22:33:20 46.36 super-premium
07:55:00 348.11 super-premium
01:03:22 482.69 super-premium
19:17:02 253.75 generic
00:33:47 930.29 super-premium
05:42:20 741.87 generic
02:35:08 584.14 cheap
16:42:38 705.85 regular
07:26:35 418.17 generic
21:41:01 103.34 cheap
18:26:32 861.36 super-premium
22:45:40 840.52 premium
01:11:19 226.70 cheap
20:42:50 629.49 premium
19:50:12 290.08 generic
13:22:38 270.69 generic
08:07:26 893.28 generic
17:20:09 739.58 generic
13:47:09 525.00 regular
07:43:29 566.35 cheap
04:54:11 101.54 regular
20:23:58 5.46 super-premium
21:47:15 283.49 cheap
00:55:08 316.83 generic
15:45:01 617.46 premium
00:15:16 494.95 super-premium
07:01:07 148.42 super-premium
23:38:09 61.07 cheap
21:10:53 305.90 cheap
02:31:50 105.26 regular
03:23:32 297.30 cheap
18:20:18 860.82 cheap
01:59:07 748.74 premium
18:25:14 398.64 super-premium
04:09:20 294.81 cheap
02:32:32 929.66 cheap
22:02:08 444.13 regular
03:34:15 42.73 generic
22:17:36 622.09 premium
09:39:43 524.39 premium
21:58:39 430.47 cheap
13:30:34 205.47 premium
12:21:31 58.29 super-premium
01:52:39 255.90 premium
03:52:55 449.37 super-premium
10:28:55 157.66 regular
08:24:32 378.73 cheap
11:34:03 82.51 cheap
11:50:15 438.36 super-premium
17:10:17 895.72 regular
06:05:05 88.72 premium
22:44:43 512.24 super-premium
11:28:46 227.41 regular
04:32:53 813.33 regular
13:53:39 73.50 regular
07:07:41 958.57 regular
19:20:16 802.46 premium
16:39:55 322.22 cheap
07:38:27 111.75 premium
06:09:35 770.19 super-premium
10:16:21 394.53 regular
11:37:14 851.19 cheap
15:05:21 174.11 super-premium
13:43:51 186.15 cheap
13:46:51 954.94 super-premium
14:33:50 836.75 premium
11:47:30 307.79 regular
21:44:22 355.84 regular
15:59:14 285.23 super-premium
06:36:04 159.51 generic
04:58:11 694.71 premium
13:25:47 606.98 premium
04:08:28 204.19 super-premium
06:57:53 977.82 generic
09:50:19 162.75 cheap
02:35:20 345.11 cheap
13:17:54 655.60 cheap
03:04:40 63.20 premium
20:44:14 28.40 regular
06:25:19 324.50 premium
12:32:30 586.32 super-premium
01:41:09 551.76 premium
20:49:07 654.22 super-premium
06:25:04 543.06 cheap
18:51:07 758.01 regular
20:13:57 491.77 premium
07:37:42 515.24 super-premium
06:46:36 682.70 premium
10:53:12 394.57 premium
16:54:05 689.28 cheap
06:58:34 886.10 generic
06:54:47 842.07 premium
04:45:24 713.06 cheap
09:08:12 132.43 premium
08:59:48 484.36 premium
01:26:08 289.65 cheap
18:44:48 937.70 premium
08:54:47 709.36 regular
14:23:12 535.08 super-premium
14:20:04 103.20 cheap
17:51:51 354.42 cheap
08:09:59 25.41 super-premium
08:44:50 758.18 premium
15:31:59 855.34 regular
16:29:01 327.78 cheap
22:15:34 872.75 premium
02:07:10 722.24 premium
13:32:39 955.30 premium
01:43:12 972.48 cheap
05:35:22 308.46 premium
19:50:32 857.17 premium
09:48:23 863.28 cheap
22:50:41 348.58 premium
02:01:52 356.85 generic
01:20:13 173.03 premium
12:54:39 156.54 cheap
16:33:05 632.48 premium
06:39:21 67.72 cheap
super-premium 1:1:3.93 39:75:175.95 36:784:982.17 66:883:665.96 38:168:765.81 69:898:666.20 93:565:30.97 
premium 1:1:5.98 
cheap 1:1:8.56 
generic 1:1:2.88 24:733:135.48 64:324:164.77 76:590:834.79 2:975:305.01 84:27:426.06 68:229:211.67 54:349:446.79 21:572:524.30 56:452:637.02 
regular 1:1:4.32 76:3:775.83 79:891:361.19 
50
00:54:09 11.42 generic
02:03:32 79.54 generic
16:54:34 55.09 super-premium
16:14:18 79.67 premium
00:29:37 49.13 premium
08:58:03 20.39 premium
07:33:29 34.67 generic
10:15:23 89.21 normal
19:33:39 82.36 normal
21:41:57 9.76 generic
07:58:35 53.09 normal
05:58:50 64.67 normal
19:15:43 98.35 super-premium
04:10:41 54.01 premium
