1000
-9113.56044 -448.34300
4 Convex
-9759.21828 -7861.58044
-3990.96136 -1412.88513
1056.24116 -4657.87623
6327.87869 -8054.86289
-2830.80668 -1045.42241
17 Concave
-8775.65666 -3035.45290
-7242.75560 3257.82532
-5754.20960 4927.22702
-8347.33187 -3510.25600
-1828.14697 8119.84743
-6048.35697 -8531.69000
201.66187 1613.18911
1716.62372 4415.11935
9767.95654 5379.22455
-3155.36389 -7067.50858
3003.06471 -2868.37060
4702.54129 -861.15122
6868.21878 1850.69718
9001.41362 -3916.01496
-1456.49062 -7405.15516
7577.16911 -5599.40955
-8348.02806 -9605.30425
524.07144 7528.73806
10 Concave
-3124.09342 2253.99798
-9033.64566 -1099.65125
2459.63723 8250.25040
6027.73084 8058.22215
8027.16669 1276.36240
4972.94307 3013.27947
5087.03501 -7615.35244
641.94410 4855.32906
-2139.79611 -4952.61505
-8161.12388 -9775.60531
-3803.24618 -4419.45002
8 Concave
3672.92682 3412.93312
-440.02226 1488.45721
-6978.00304 1837.23824
-9632.71511 2011.59542
15.77294 4883.60001
6330.50759 2540.68825
4375.27567 -5277.10677
-7438.77072 -7910.50548
-7115.66600 916.35924
7 Concave
-8966.48201 7926.70330
-4055.51233 6531.24096
872.36096 9147.27223
-3548.45418 3967.55554
-135.60867 2540.73907
8651.10630 -7169.76508
6671.56053 -7660.58833
-1424.92393 -1380.24443
9 Concave
-7208.15713 -6012.27994
2849.45972 5315.16659
9632.98722 8482.17277
-248.29602 1109.62294
3475.13083 -1891.32100
8731.18441 32.34224
8651.15601 -2102.85039
8191.57398 -7683.88375
-5926.91538 -8644.65579
2860.59964 7793.12782
17 Concave
-7491.01755 -99.81748
-6916.61673 -4190.36847
-5362.35478 -5513.56069
-8925.93979 -3722.31557
-5756.04571 9899.60425
-4671.49811 9720.26140
-4135.31214 4468.90320
-4052.85490 5539.06671
-26.28281 8034.23646
-1775.67844 8520.94549
1007.36500 8406.61619
3696.65852 8066.51876
7514.23236 7475.85075
-7102.85101 1482.77710
1356.46958 -5667.82914
4675.61512 4316.77278
2865.24010 -9686.66891
-9388.48919 6365.15176
5 Convex
-6617.51054 -4025.30709
-6244.97548 -93.69827
-460.32557 8599.47021
9724.91503 -5026.08371
-3516.71143 -9927.20875
2474.01664 -5615.97937
5 Convex
-9703.07903 3669.00950
698.04237 6473.23102
3083.40708 -4758.51184
-2878.89920 -8000.38962
-7560.98278 -5594.42885
27.62445 -656.84187
7 Convex
-9521.18522 -8840.88654
-8462.01449 6452.53009
5469.31104 9550.85858
9685.28338 6836.10992
9701.97659 -8583.03749
6641.42518 -9566.01739
-8892.90597 -9101.41206
-1740.68234 631.41623
20 Concave
-9765.07478 7090.43388
-8963.59771 9424.94774
-8091.90273 9495.71205
-4199.57487 -7456.48402
-485.16142 -2802.02533
-4692.53755 -1792.51023
-3800.50595 400.91160
-1960.48397 3276.41490
-6351.23538 8597.47699
8897.09358 7840.70907
9142.53374 5074.67934
8741.53473 1021.13193
4752.04774 -9673.45972
5650.35909 2358.64105
3621.19558 -1439.87021
2415.09832 -7341.16300
-4183.14908 -9436.28860
-8179.97919 7257.86149
-8611.69588 2369.80611
-9102.49522 1348.12399
7318.45748 -6001.90552
22 Concave
9516.62342 7674.73511
3609.94804 6501.47506
1239.36130 4128.40716
-469.95198 2932.46162
-1629.07981 -182.95944
-7578.04156 3089.02236
-7077.94659 -6486.27587
-9075.34090 9495.30318
-3945.40173 4478.64986
-2930.64933 5270.43232
-598.49011 6325.39852
-1147.50753 6714.23130
-3428.69897 6836.94256
-5780.82622 7002.45250
4878.70262 8515.02841
9922.13945 8569.01530
9819.51742 -4830.69916
8078.52371 -6526.89769
7385.59952 3856.45633
4444.74704 -2570.19440
4043.70361 -4716.58982
-7843.26361 -9678.38383
-7971.07510 5210.32170
4 Convex
-3039.36752 -6111.65085
-1082.93734 4655.27538
6763.08453 -1816.97157
7981.64774 -4937.04473
-3207.30102 -2580.07753
11 Convex
-9473.01633 2012.74926
-9422.03891 9165.43185
-7623.07766 9384.21393
-4042.38883 9126.07824
3358.76138 7211.35433
7355.45640 3327.06855
8908.83875 -6862.77313
8644.77518 -9341.24854
-2114.79957 -7406.26099
-6259.20955 -3735.44579
-9180.74097 167.30386
-2686.80990 4678.78674
10 Convex
-8631.99020 -8041.22137
-8331.57295 4042.56277
-5117.93712 9912.07510
5638.89978 9267.62506
6234.29448 8497.67570
6456.21904 7929.00318
6998.13470 -4054.42919
4108.55295 -8623.10013
3263.62699 -9179.13942
-5635.72222 -8854.64723
6806.05430 5108.86003
14 Concave
-9793.65268 -3584.48755
-3572.41444 -773.15974
-8974.46531 -506.40543
-8969.79359 4693.35107
-6618.43551 8482.55006
-1135.44995 7114.74984
7088.02744 3403.97182
9495.65157 -6021.05509
-1688.74870 6962.81317
-969.56508 -1264.02165
3717.47833 -619.09517
2395.54840 -2874.34638
4126.17878 -5484.73834
-4525.94518 -8280.76647
1658.93274 954.77254
13 Concave
-8680.07267 -7667.41834
-8671.89992 -6847.74308
-8510.29169 -6216.88161
6017.64588 -1793.08498
3556.13758 -591.74458
2030.45963 -1766.67678
-1590.08540 1145.97663
-3755.47146 7828.56816
-46.93371 1860.74107
6912.17628 4129.96726
7687.65931 -905.54803
-227.45549 -5565.73048
1649.14159 -8000.04159
1502.18886 9211.89612
4 Convex
-5717.67270 -2880.85634
-1279.04362 2895.56724
3759.67143 5928.70224
5166.07925 -5756.93133
-2441.85934 6768.08758
7 Convex
-9339.83559 4345.45890
-5942.91997 9659.85567
8747.41631 9353.17443
9689.03677 -4665.39514
659.90692 -9687.97816
-478.92709 -9946.88900
-8660.60569 -2053.33465
-3558.77079 -8506.45087
4 Convex
-3818.64849 1989.79351
8059.07340 587.34273
8726.77308 -9379.88765
-3193.33048 -9444.00388
8630.61019 -1715.42250
7 Concave
-6918.76553 -7166.42434
-5156.64075 -3870.72368
5941.77716 -4415.28444
3944.04006 -2842.62513
3531.04916 -2769.07668
6277.57549 8548.88473
7406.86640 -4593.58221
-5997.72159 5335.02710
25 Concave
-9782.22754 2002.08186
-6347.88709 8260.42984
-6797.07069 6948.65990
-3245.39911 8561.06932
-4562.50820 5476.62364
-2187.27936 6464.43893
4498.39811 7195.05808
9679.61661 7045.39844
-8238.18148 4555.77289
-3900.84918 3802.95724
-204.11625 2133.85582
3675.01895 4718.08452
4351.73863 5495.43292
7704.20557 6442.47133
9050.51354 -6194.01231
8697.01728 -6598.39384
7823.19907 -2026.97899
7794.62380 -7049.05183
4635.15217 -867.48921
4367.53742 -7111.57951
-7992.90493 4128.70961
-5078.58083 763.53123
928.29326 -4721.56498
3555.03980 -6585.72790
-6763.18023 -5764.46260
-2163.26434 -7123.85240
26 Concave
2113.67930 -1099.64764
1825.77898 -6768.05820
-8091.80088 -5403.69725
-7127.93086 1083.08448
-8086.72087 6544.74405
-4598.12985 9007.89310
-428.90454 6655.31577
-224.71401 7865.37590
-1972.55940 8403.99910
2296.10653 9549.83601
-1951.10966 4499.92317
900.14196 6678.56354
9326.75763 9017.76778
-7220.26878 2175.64886
-4013.86959 1820.71163
-2193.41987 2048.42814
377.54569 5246.34221
4209.81191 6496.44006
5776.58612 4045.07170
7870.55842 3861.72297
8857.90010 -3011.72416
9060.65796 3971.74991
9338.56418 -9019.24983
4579.42785 -3197.25825
7134.25289 -7001.97617
3158.19294 -9169.81510
9090.31062 -3367.85959
28 Concave
2447.25580 -2053.42112
-5900.78029 -6697.07869
-8849.86427 -8169.94631
-7127.66391 -463.17642
-8566.46985 1324.81758
-7328.76029 558.63506
-7812.13100 7064.45544
-6263.64280 -3005.74679
-4654.95634 -1023.51115
-5786.78143 -682.93655
70.77062 7133.83761
-6416.76261 6401.27325
4965.87092 9148.93340
-4593.68273 25.73683
9816.81716 9425.21003
-7835.39240 -4500.06320
-93.37673 -1232.15177
35.70355 707.77340
1953.06765 3080.75667
2775.33957 2693.01271
3253.53995 2092.51788
6073.83113 1106.21902
9299.31766 2047.18740
8945.33831 -8605.10318
4440.27801 -1943.32031
5798.93627 -4569.22569
2367.27818 -5816.11929
-7769.48348 -8911.43472
-6319.16596 -8853.40313
28 Concave
5868.97981 -8304.30805
-4774.54813 -1522.22703
-4423.54676 -4546.44645
-4990.37518 -5333.97638
-6345.79791 -4573.02013
-9641.48297 3006.77786
-452.81112 2976.49113
-8681.56980 4694.60104
-7127.87051 6954.98379
2385.72749 9747.00052
8263.50324 8314.62500
-7031.25806 6173.87675
7720.07810 5823.09975
7412.29174 7577.65121
9236.83767 2867.63217
-8067.82114 2317.22200
-514.07280 2360.52870
3336.94564 2553.44244
4569.93003 1381.69466
6060.64713 2665.00534
9104.06388 -8685.79716
5408.51247 -2403.30945
6540.06443 -9453.58344
-123.77018 -9927.46070
-3661.59244 -9690.74433
122.62524 -8776.62508
-3419.89973 -7460.19121
-7539.06334 -5058.30075
1670.04639 -3442.74534
9 Convex
-9703.50984 -1147.17217
-9095.45253 3213.75447
-7712.57464 9869.13960
-4420.05155 9729.56821
-2359.65179 9328.99193
9989.08383 3108.50241
8372.05510 -7399.06631
259.21102 -9129.33787
-3162.96809 -7820.42761
-1836.88040 6105.75640
29 Concave
-9615.37259 -5230.32662
-8856.31382 -7448.86178
-9309.84528 -2389.43057
-9441.40818 2501.41452
-8579.94370 -7795.35138
-4782.14628 5123.94571
-3117.03101 -6135.04987
-2753.65229 3269.18251
-388.01744 6644.53588
-1187.21322 6894.36697
3005.18446 9038.45214
187.37345 -2632.48221
4443.56605 9516.34753
6683.52134 -3935.74576
7317.90492 2591.14826
5809.59182 4976.57585
8229.52547 7249.16928
8806.30791 1618.41345
8290.13382 -5242.83275
7427.28802 -8854.65160
4576.76133 8223.37626
2272.17703 2652.58698
2976.35174 -332.59362
2305.73842 -1456.40058
2663.90820 -4514.87345
3482.74649 -5249.36928
-4905.69724 -8549.34041
-9031.04929 -8121.38442
-9462.02544 -6531.00893
607.17063 9778.59042
8 Convex
-9789.77654 3275.92178
-5085.42262 7900.35882
2810.27179 9916.48733
5445.92355 9768.55720
7528.06581 8778.89377
9060.92450 3795.96680
3803.60346 -9384.71884
-8771.35403 -8552.85476
7933.92232 -7027.95504
21 Concave
3802.96764 1587.82648
3325.26812 728.89141
3142.79549 -625.74075
4144.18550 -1202.52003
4411.35975 -1343.04539
1969.38094 -3667.95662
-2946.84353 -8689.25353
-8851.83836 -9573.97317
8198.29692 6996.87216
406.52194 835.46026
379.59677 384.96521
-3011.55234 1532.58524
-5421.73860 -3722.00024
-8201.30211 6541.45965
-3874.99519 2723.52983
-6680.67283 8514.19888
-2522.36526 4659.51936
8189.76740 8904.40995
8972.84364 -2968.76131
8140.27613 -6161.01488
6644.08815 -9089.22273
3093.39840 9941.11444
25 Concave
-9895.24108 -97.28101
-2366.44136 -3748.47027
-3446.33506 3023.30110
-6493.53852 1182.04167
-6426.91632 2041.39157
-3420.32722 8732.18026
-2287.51016 9552.29823
-5622.27663 3511.46859
-257.78747 8766.93309
-2665.23968 -8614.21850
-2543.77126 -8342.17984
-987.19647 -2676.16285
538.51459 -580.19884
1599.02668 3026.60589
527.12093 5110.71821
2208.77814 5144.22119
3033.43883 7145.41688
8502.24617 4973.45350
1898.07495 -6734.17966
3205.48062 -5651.39512
9379.40257 -4996.08557
1211.06699 -9078.62172
1801.31937 24.28703
-1370.76007 -9001.32275
-7772.15673 -7687.83389
6400.40615 1201.63229
11 Convex
-8356.60476 -8627.38084
-8284.93022 -1839.07996
-7737.15723 1646.60694
-5839.87890 9059.73677
-5322.98259 9890.79447
-1898.85708 9754.82774
2459.83240 8706.18225
6254.96380 7626.29968
9880.76219 2840.88269
7183.27582 -8380.37369
204.07500 -8959.66687
1240.72165 9851.66544
3 Concave
-7980.16625 2254.99499
-5368.98415 3734.18779
7177.71349 -2965.57448
-348.93621 1623.58853
29 Concave
9152.47995 4137.98272
5060.58423 2205.06937
417.05197 -569.65771
-1910.69635 764.08060
-4231.34586 -660.69044
-5627.57239 720.52913
-8742.18705 9761.77159
-3412.80249 3041.79346
-6348.03615 6795.25077
-3270.69149 9355.97217
-129.98064 9304.66479
1474.64416 9249.91455
-2103.36022 3162.00732
3586.29179 5389.72435
1343.44688 6693.92321
2193.89420 6818.09655
4519.01249 7607.30490
8090.51734 7098.01881
4548.66937 5536.07031
9653.74581 6275.22864
9197.69814 -3125.87418
9429.52067 -7093.79322
4450.15774 -1162.54237
4049.50347 -3787.92504
6328.85786 -3950.14113
4555.73058 -5207.81764
4475.02838 -5660.83729
8749.20689 -6435.69893
-7638.67034 -8785.20205
4623.86412 8333.20436
4 Convex
-6174.21455 -9765.39923
-5479.00114 -5800.11287
7829.04009 4608.57350
5470.44842 1814.61911
-8885.39659 -3290.47357
9 Convex
-9408.89773 6966.80306
-9204.26158 8742.06931
3373.13372 9391.89009
6100.32718 8555.59845
7238.98484 7068.45952
9655.53184 -7297.10481
1397.51427 -9805.99237
-3496.49364 -8218.06918
-8512.85651 -4308.72605
9330.95954 6257.27460
10 Convex
-9751.58839 -2881.10480
-9740.91886 5500.61192
-7876.69629 7586.99744
1392.07236 9679.86822
7602.08712 4905.77872
8952.61426 3325.47477
9207.52600 -5996.69636
7552.79323 -9685.86789
-4129.53430 -9424.89902
-9260.38267 -8412.17916
-4131.33366 -6329.34085
10 Convex
-9800.88291 -2479.47331
-5315.38501 8090.26083
-3609.08486 9355.17505
1675.05447 9792.46225
9922.15147 9092.98145
9422.60917 -3096.47380
6289.59496 -6825.14144
3830.04247 -9467.54950
-8514.73829 -9561.20389
-9499.15281 -5949.05888
-8260.74405 4308.48103
4 Concave
-2751.97260 -9032.12480
8074.56596 4060.47341
5581.08978 6007.96565
9800.10834 5371.84121
2454.03176 280.25953
32 Concave
3727.40113 -2305.60138
2654.66229 -2615.61439
1792.22438 -3940.38775
-82.81008 -5049.11909
-2199.90563 -5531.47419
-2023.69936 -6760.13255
-4630.46423 -7461.18050
-9629.06660 -3138.62602
6068.13203 -2068.57812
5227.61935 -1968.26395
2808.36776 -425.17491
1029.23924 -141.02131
-2364.07870 3081.72699
-4430.58210 -1279.27102
-6248.96074 -441.90127
-7422.73122 -1053.59858
-8324.66324 8873.77016
-5093.73665 798.75521
-5387.84900 3061.31980
-5783.18570 4242.10777
-5542.88469 9354.42844
-2180.39720 9383.74610
3038.01661 7523.10817
-4035.05652 7740.41685
2491.01360 6777.79132
3979.11745 5993.78251
8165.09234 750.18382
2478.86302 -8258.74455
2967.45937 -7703.44406
7094.71824 -9802.60148
-634.78664 -7613.91130
-3145.29867 -9273.00489
6944.22002 -5381.02491
10 Convex
-9835.16897 -338.70143
-9658.31072 9089.21862
5965.45328 9534.97088
8110.67954 7692.60513
9166.93792 4548.81511
9871.09431 -54.20007
9453.51111 -5312.76598
-779.23156 -8731.27955
-6217.04027 -8867.37777
-7738.95565 -5307.11072
7488.71535 -3007.67768
26 Concave
5231.14435 7128.59883
2931.21396 2771.81196
1788.23152 -57.64384
589.52364 -1155.52168
857.31338 -1823.17538
709.46190 -2062.22005
-3326.47362 -6796.21269
-9664.60796 -9172.32087
-8177.92197 -2054.00567
-8165.42073 -7747.81690
-7709.01251 -3306.53807
-6936.63001 -382.78862
-5118.38375 6292.86179
-3361.77333 -2837.93983
-3710.14760 -1003.53682
-2968.59513 1691.80458
-1880.39407 3110.69904
-4525.08941 4262.27474
5653.09740 8141.60066
897.33170 -5694.79603
4721.59183 219.78091
5816.91869 -2586.39713
5206.53857 -5386.77877
4709.24197 -3861.53339
4312.13994 -4974.18033
-380.12171 -9398.02011
-8017.77511 1114.19780
33 Concave
-9822.71458 -861.24375
-9750.63554 966.80038
-8818.18751 -6540.12670
-8948.50552 6248.72721
-8803.88322 7597.84564
-7090.18052 -7568.66538
-6483.38802 9563.49236
-6930.10059 -8645.24117
-4422.86438 -4996.59399
-4672.33717 -3742.16761
-6062.15393 -3137.40409
-5407.92696 148.06570
-5744.98266 5275.09676
-3.99240 7472.98539
-1473.67601 7786.71605
8464.28625 6855.56572
-5699.52108 -3002.04772
5837.58470 2717.31844
5730.21892 3412.98473
7611.40859 4226.81475
7420.68595 5539.54240
9873.33678 -1946.49945
-4275.73408 -6954.20514
4831.59071 -3847.07748
7715.85783 -4120.37796
9319.60823 -7496.69081
8651.43069 -6380.94022
2293.68525 -9587.48216
-1313.03278 -7638.82729
-2138.52668 -8538.54579
-604.07278 -8742.39326
-1753.40919 -9298.19284
-9548.75462 -9820.32267
4492.07771 7410.58062
7 Concave
-9213.98667 -2202.82387
4458.66013 9209.88297
5998.39005 7379.30846
-7867.69150 -2985.14403
375.44050 457.19518
6637.17110 -4056.92401
-8708.62131 -9378.42691
8515.43212 -7173.77739
36 Concave
-1824.96087 4396.84813
-7169.39502 -4826.29611
-8621.84250 -5568.84681
-9501.84086 -3799.11899
140.96193 6924.55406
-501.08926 6344.12125
-3114.35150 4168.25160
-8770.24314 -1449.17213
-8144.21863 4146.94563
-6621.45644 7029.70800
-4985.66745 9161.29694
-3293.97352 9757.46834
2204.46416 9262.69562
9581.38169 8719.88404
851.43805 9167.56993
1784.62203 9104.55148
5038.24544 6489.27357
5407.36441 6313.79648
8613.95852 7363.90433
9273.03086 -2523.32460
4551.21090 -499.59824
7877.21908 -2547.31736
8966.60988 -8269.22212
-1041.69528 9307.76761
195.96800 7040.40755
118.30550 4713.75174
2890.77964 2333.41953
1913.82172 1049.87750
4249.55671 -482.32086
3513.97462 -5929.63585
7697.80711 -8332.63566
-6065.13892 -9325.55715
-1607.87389 -468.96779
-5446.10537 -5189.82127
-7186.50611 -7053.79372
-8702.26351 -8582.25701
4592.96479 -2508.67370
4 Convex
-9555.76250 -2705.41409
-1423.99877 9623.40886
8925.95900 8672.09255
8059.65739 -9580.52876
-5646.16666 8453.27760
22 Concave
-5832.43396 1209.68250
-9856.31961 -626.53414
-8697.04187 2229.25060
-7095.50309 7777.05070
-3872.36857 -3617.87230
-3683.92118 1667.47061
-4177.26070 1816.77230
-3993.86978 4086.14403
-1974.49046 9685.33195
2875.95763 8994.39158
9919.37143 4752.11485
2062.39915 4866.88935
4005.75942 4099.74701
6815.81809 1471.07990
8198.46641 3904.76851
8365.49482 -4234.34253
28.20117 6686.10049
-1643.92005 2799.55805
2872.71015 2464.02729
5483.91232 -2722.96377
-4630.83443 -6894.49734
-7633.20664 -7825.92080
5255.60159 4912.95228
48 Concave
-9789.81138 -1680.72485
-8563.60599 -5524.80561
-9401.80994 5751.17672
-7795.33734 -8618.82104
-8017.32215 -5327.53206
-8575.60625 2482.65301
-8005.63765 8945.26388
-1085.63318 -8718.03494
-797.74187 -7759.89175
-1629.10254 -6243.31023
-2928.14554 -1650.56835
-3038.81652 -589.37920
-1959.81508 3173.91358
-6552.74043 5403.34998
-6456.40003 5849.03855
-5369.48506 6712.40916
-3061.71440 7909.12951
-7527.28792 8201.68239
-2567.96798 9235.96818
4678.13238 9784.98007
1403.84056 -734.93932
3813.55347 2377.13749
6447.49092 5974.40045
5540.99716 6509.87693
8162.31180 7964.02596
9496.50574 4585.60971
163.63727 -2146.92599
3562.66210 -354.96036
6549.62302 -1382.02952
7626.24129 393.18602
8817.84638 2718.34356
9760.81214 -5300.21391
4573.49087 -2431.92098
8885.95348 -6565.15546
2249.52495 -3459.55809
4563.71758 -5631.95416
7151.40424 -8094.32526
6084.38908 -8705.36267
979.84786 -5115.45825
4493.02871 -8162.64246
4186.12384 -9025.44705
-4633.89407 -9314.55855
-7975.78017 7624.35684
-6523.31170 -573.30846
-5838.66042 -6152.09087
-5693.27442 -6281.27509
-7649.96142 -9352.43517
-8049.79786 -8507.78216
-48.36500 -7325.37012
12 Convex
-9632.68909 -201.67287
-9444.50132 2322.09002
-7772.29527 4795.21502
2111.71109 9909.91100
9507.41319 9350.33580
9830.82113 5480.55208
9431.20569 -5213.44131
8458.43579 -8080.53284
4988.10101 -9949.65784
-5689.90317 -8520.50535
-7891.79241 -5565.49245
-8327.15041 -4854.26084
5206.90305 -7014.39362
8 Convex
-9155.59068 1460.05880
-8868.22841 5849.13125
-8465.46295 8884.59478
-1409.90563 8719.16560
6601.56332 8006.80964
9973.29292 -5017.89196
-6999.73771 -8235.33650
-8845.39369 -6107.18829
7528.97712 4782.25477
14 Convex
-9678.46523 7364.70317
-9128.32055 8623.53742
-4999.64469 9074.85706
8178.08153 9809.38066
9346.74758 9358.52161
9514.35469 7785.26576
9843.18607 -6961.53030
9187.53860 -7925.73723
437.76500 -9479.28353
-1887.85579 -9885.25245
-6369.91829 -9869.69300
-8066.47309 -8969.61176
-8736.80982 -8395.47912
-8969.82650 -7835.14105
-146.38559 5985.95698
4 Convex
-6512.07163 -3961.10483
-1580.05129 8592.59761
5547.77179 3413.26892
6625.51528 -7322.91173
-8552.01167 6355.54924
11 Convex
-9814.50124 2629.65789
-9277.24442 6368.94183
-6877.00833 9998.00490
-50.58003 8649.79615
8396.00795 6978.36718
9317.80024 4197.10277
9395.81318 -8719.07350
5653.15597 -9437.62949
-8255.86944 -9503.06137
-9300.86068 -8120.95251
-9799.00026 -3709.72991
6021.13132 8777.33916
5 Convex
-8435.38277 -9916.99157
2894.29280 9766.03284
7409.95908 440.73305
7195.78278 -6266.39165
-583.87556 -9899.90889
-2265.72675 616.81275
4 Convex
-7435.96825 258.85674
-6588.49997 3311.20761
8857.13079 9296.02132
7835.84754 -5330.25154
5385.33053 2599.42667
10 Convex
-9920.24357 5341.72567
-9874.96628 9806.82838
7243.85189 9625.83143
7776.68545 9058.60830
9541.12133 -5503.54334
7252.63726 -8042.20246
774.55715 -8849.36455
-8352.61238 -9067.65400
-9611.72196 -2289.29403
-9914.94244 3371.36862
-2699.99358 -6632.40816
10 Convex
-9717.95891 -9299.93447
-8808.91031 8606.15599
270.02855 9733.25421
2063.71533 9629.00305
5299.87069 7871.60643
6587.49961 6977.23024
6604.27709 6953.43543
8459.20691 1130.21894
8923.05112 -8380.29638
5771.22843 -9520.79727
-1576.80578 -4500.83761
8 Convex
-9160.28094 9214.30184
3805.11211 8660.45020
7982.02356 6944.12661
9764.36999 -8052.25827
-2298.24832 -9064.15931
-4082.03455 -8845.26343
-8105.69704 -5040.62075
-8880.20293 1424.56969
5584.67988 193.93790
8 Convex
-9701.50861 9130.59216
-5196.37640 9464.40382
8310.80870 9887.96582
9569.85843 4691.73401
8870.37105 -7558.73770
-1403.36801 -9935.80399
-6476.24509 -9999.34370
-9590.42598 2635.17435
-6094.55390 -5820.64796
11 Convex
-9896.44776 3035.76976
-9186.71100 7398.51986
-7216.78854 8775.81479
-2394.06641 9031.31398
5058.32634 8632.95939
9779.19740 4802.82923
9741.46505 -6723.88985
6028.06818 -9311.49720
-4044.10004 -9704.95180
-7248.80574 -9326.03414
-8863.31301 -3915.94704
7962.72680 7524.32871
11 Concave
-9579.93173 5693.23645
-8851.25319 8345.59603
-7479.36947 2072.07993
3152.44009 9915.24766
6823.44503 -6919.98291
6962.98958 -9804.65869
-2595.72530 5406.14920
124.96770 -2747.41323
-3566.19128 -7722.79704
-2480.76165 -8468.91739
-8534.25043 -9405.18349
-1452.88440 -950.43209
17 Concave
-7486.46425 8403.66730
2727.51034 7234.43682
1970.23517 9360.05348
4913.32126 5956.47468
1859.83425 7225.54918
7745.40527 1284.10304
-2942.24235 6843.08082
1644.44615 2272.43866
2849.42037 -3514.24313
1415.66597 -7607.32903
-3466.15620 3724.64105
-4667.50079 -7611.59272
-5384.98157 540.29939
-5288.71146 -753.57526
-5227.76571 -3422.90541
-6850.30380 -115.05541
-7342.73025 3278.68552
9708.85043 -491.27366
31 Concave
-9279.49333 -566.55686
-9375.46858 944.47968
-9473.45482 4301.78770
-8613.48815 -1105.93673
-8901.33224 795.59144
-5252.76177 9639.75345
242.72583 9472.92711
3807.82469 3905.36906
3239.52680 4885.80419
5476.07180 4787.19896
9215.88601 2771.90096
528.66231 3863.60610
4791.50962 1009.70991
5842.64077 2925.15379
7496.29342 1293.04421
8645.84970 -7568.45487
-3786.62773 9107.65618
-1560.28100 1434.69750
2641.86294 -898.30558
2441.54608 -5211.63511
5057.29991 -5403.39253
5222.27365 -7644.50354
-603.60995 -9018.08439
-2053.88227 -9359.35780
-3637.81804 6476.50216
-3558.47247 5618.16501
-4016.55016 1718.31651
-3990.07680 -961.45792
-3939.52256 -3865.85189
-4954.94023 -6390.37510
-9428.07381 -6015.48882
916.21155 2651.19328
6 Convex
-9297.81832 -5790.12410
-7869.51643 5937.38376
-5320.34511 8889.44070
5197.40473 8877.15699
8702.24912 -817.16327
5019.40695 -9853.73624
-8603.20417 -6285.64287
9 Convex
-9976.10105 -7139.86132
-9810.25855 4684.21856
-7748.72519 7238.63866
-2325.81723 9428.61546
1088.56590 9230.56187
7902.53588 8386.35394
9895.40956 4058.50279
9422.16422 -4516.02632
7819.82232 -9297.24153
-5422.39658 -8385.28586
8 Convex
-9486.52816 -9776.79683
-8355.22756 4752.94910
